week_ending,retailer,region,brand,sku,price,units,dollars,promo_flag,feature_display,stores_selling,on_promo,featured
2024-04-14,Walmart,Northeast,Competitor A,Cheddar 10oz,8.79,39,342.81,0,0,714,No,No
2024-04-14,Walmart,Northeast,Competitor A,Variety 12pk,18.99,32,607.68,0,0,718,No,No
2024-04-14,Walmart,Northeast,Competitor B,Cheddar 6oz,5.49,15,82.35,0,0,414,No,No
2024-04-14,Walmart,Northeast,Competitor B,Caramel 6oz,5.29,19,100.51,0,0,410,No,No
2024-04-14,Walmart,Northeast,Competitor B,Mix 10oz,7.77,21,163.17,1,0,415,Yes,No
2024-04-14,Walmart,Northeast,Competitor B,Caramel 10oz,6.56,30,196.8,1,0,400,Yes,No
2024-04-14,Walmart,Northeast,Competitor B,Cheddar 10oz,8.79,19,167.01,0,0,423,No,No
2024-04-14,Walmart,Northeast,Competitor B,Variety 12pk,15.5,15,232.5,1,0,407,Yes,No
2024-04-14,Walmart,South,Garrett,Cheddar 6oz,5.49,21,115.29,0,0,349,No,No
2024-04-14,Walmart,South,Garrett,Caramel 6oz,5.29,18,95.22,0,1,359,No,Yes
2024-04-14,Walmart,South,Garrett,Mix 10oz,7.82,29,226.78,1,0,366,Yes,No
2024-04-14,Walmart,South,Garrett,Caramel 10oz,8.49,14,118.86,0,0,347,No,No
2024-04-14,Walmart,South,Garrett,Cheddar 10oz,7.72,22,169.84,1,0,345,Yes,No
2024-04-14,Walmart,South,Garrett,Variety 12pk,18.99,7,132.93,0,0,337,No,No
2024-04-14,Walmart,South,Competitor A,Cheddar 6oz,4.72,56,264.32,1,0,730,Yes,No
2024-04-14,Walmart,South,Competitor A,Caramel 6oz,5.29,40,211.6,0,0,711,No,No
2024-04-14,Walmart,South,Competitor A,Mix 10oz,7.17,54,387.18,1,0,694,Yes,No
2024-04-14,Walmart,South,Competitor A,Caramel 10oz,8.49,32,271.68,0,0,698,No,No
2024-04-14,Walmart,South,Competitor A,Cheddar 10oz,8.79,32,281.28,0,0,698,No,No
2024-04-14,Walmart,South,Competitor A,Variety 12pk,18.99,17,322.83,0,0,679,No,No
2024-04-14,Walmart,South,Competitor B,Cheddar 6oz,5.49,16,87.84,0,0,416,No,No
2024-04-14,Walmart,South,Competitor B,Caramel 6oz,4.75,22,104.5,1,0,413,Yes,No
2024-04-14,Walmart,South,Competitor B,Mix 10oz,7.34,26,190.84,1,0,428,Yes,No
2024-04-14,Walmart,South,Competitor B,Caramel 10oz,7.13,28,199.64,1,1,415,Yes,Yes
2024-04-14,Walmart,South,Competitor B,Cheddar 10oz,7.33,23,168.59,1,0,415,Yes,No
2024-04-14,Walmart,South,Competitor B,Variety 12pk,18.99,10,189.9,0,0,428,No,No
2024-04-14,Walmart,West,Garrett,Cheddar 6oz,4.78,25,119.5,1,0,346,Yes,No
2024-04-14,Walmart,West,Garrett,Caramel 6oz,5.29,21,111.09,0,1,356,No,Yes
2024-04-14,Walmart,West,Garrett,Mix 10oz,8.99,24,215.76,0,0,367,No,No
2024-04-14,Walmart,West,Garrett,Caramel 10oz,8.49,15,127.35,0,0,357,No,No
2024-04-14,Walmart,West,Garrett,Cheddar 10oz,8.79,20,175.8,0,1,355,No,Yes
2024-04-14,Walmart,West,Garrett,Variety 12pk,16.2,15,243.0,1,0,336,Yes,No
2024-04-14,Walmart,West,Competitor A,Cheddar 6oz,5.49,44,241.56,0,0,694,No,No
2024-04-14,Walmart,West,Competitor A,Caramel 6oz,5.29,45,238.05,0,0,677,No,No
2024-04-14,Walmart,West,Competitor A,Mix 10oz,8.99,49,440.51,0,0,690,No,No
2024-04-14,Walmart,West,Competitor A,Caramel 10oz,8.49,37,314.13,0,0,697,No,No
2024-04-14,Walmart,West,Competitor A,Cheddar 10oz,8.79,52,457.08,0,1,699,No,Yes
2024-04-14,Walmart,West,Competitor A,Variety 12pk,18.99,28,531.72,0,0,682,No,No
2024-04-14,Walmart,West,Competitor B,Cheddar 6oz,5.49,25,137.25,0,0,398,No,No
2024-04-14,Walmart,West,Competitor B,Caramel 6oz,5.29,21,111.09,0,0,418,No,No
2024-04-14,Walmart,West,Competitor B,Mix 10oz,7.76,31,240.56,1,1,419,Yes,Yes
2024-04-14,Walmart,West,Competitor B,Caramel 10oz,8.49,15,127.35,0,0,414,No,No
2024-04-14,Walmart,West,Competitor B,Cheddar 10oz,8.79,21,184.59,0,0,427,No,No
2024-04-14,Walmart,West,Competitor B,Variety 12pk,18.99,8,151.92,0,0,407,No,No
2024-04-14,Target,Midwest,Garrett,Cheddar 6oz,5.49,21,115.29,0,0,417,No,No
2024-04-14,Target,Midwest,Garrett,Caramel 6oz,5.29,23,121.67,0,0,419,No,No
2024-04-14,Target,Midwest,Garrett,Mix 10oz,8.99,23,206.77,0,0,426,No,No
2024-04-14,Target,Midwest,Garrett,Caramel 10oz,8.49,18,152.82,0,0,421,No,No
2024-04-14,Target,Midwest,Garrett,Cheddar 10oz,7.43,24,178.32,1,0,424,Yes,No
2024-04-14,Target,Midwest,Garrett,Variety 12pk,16.8,28,470.4,1,1,436,Yes,Yes
2024-04-14,Target,Midwest,Competitor A,Cheddar 6oz,5.49,35,192.15,0,0,548,No,No
2024-04-14,Target,Midwest,Competitor A,Caramel 6oz,5.29,26,137.54,0,0,535,No,No
2024-04-14,Target,Midwest,Competitor A,Mix 10oz,8.99,39,350.61,0,0,587,No,No
2024-04-14,Target,Midwest,Competitor A,Caramel 10oz,8.49,23,195.27,0,0,566,No,No
2024-04-14,Target,Midwest,Competitor A,Cheddar 10oz,8.79,30,263.7,0,0,532,No,No
2024-04-14,Target,Midwest,Competitor A,Variety 12pk,18.99,17,322.83,0,0,541,No,No
2024-04-14,Target,Midwest,Competitor B,Cheddar 6oz,5.49,22,120.78,0,1,401,No,Yes
2024-04-14,Target,Midwest,Competitor B,Caramel 6oz,4.86,31,150.66,1,1,372,Yes,Yes
2024-04-14,Target,Midwest,Competitor B,Mix 10oz,8.99,19,170.81,0,0,389,No,No
2024-04-14,Target,Midwest,Competitor B,Caramel 10oz,8.49,14,118.86,0,0,372,No,No
2024-04-14,Target,Midwest,Competitor B,Cheddar 10oz,8.79,11,96.69,0,0,393,No,No
2024-04-14,Target,Midwest,Competitor B,Variety 12pk,18.99,12,227.88,0,0,397,No,No
2024-04-14,Target,Northeast,Garrett,Cheddar 6oz,5.49,21,115.29,0,0,415,No,No
2024-04-14,Target,Northeast,Garrett,Caramel 6oz,4.7,23,108.1,1,0,424,Yes,No
2024-04-14,Target,Northeast,Garrett,Mix 10oz,8.99,22,197.78,0,0,419,No,No
2024-04-14,Target,Northeast,Garrett,Caramel 10oz,8.49,12,101.88,0,0,414,No,No
2024-04-14,Target,Northeast,Garrett,Cheddar 10oz,8.79,16,140.64,0,0,403,No,No
2024-04-14,Target,Northeast,Garrett,Variety 12pk,18.99,12,227.88,0,0,409,No,No
2024-04-14,Target,Northeast,Competitor A,Cheddar 6oz,5.49,34,186.66,0,0,519,No,No
2024-04-14,Target,Northeast,Competitor A,Caramel 6oz,5.29,28,148.12,0,0,552,No,No
2024-04-14,Target,Northeast,Competitor A,Mix 10oz,8.99,34,305.66,0,0,571,No,No
2024-04-14,Target,Northeast,Competitor A,Caramel 10oz,8.49,29,246.21,0,1,544,No,Yes
2024-04-14,Target,Northeast,Competitor A,Cheddar 10oz,7.21,30,216.3,1,0,579,Yes,No
2024-04-14,Target,Northeast,Competitor A,Variety 12pk,18.99,14,265.86,0,0,560,No,No
2024-04-14,Target,Northeast,Competitor B,Cheddar 6oz,5.49,15,82.35,0,0,373,No,No
2024-04-14,Target,Northeast,Competitor B,Caramel 6oz,5.29,14,74.06,0,0,390,No,No
2024-04-14,Target,Northeast,Competitor B,Mix 10oz,8.99,18,161.82,0,0,373,No,No
2024-04-14,Target,Northeast,Competitor B,Caramel 10oz,7.16,13,93.08,1,0,388,Yes,No
2024-04-14,Target,Northeast,Competitor B,Cheddar 10oz,7.02,18,126.36,1,0,366,Yes,No
2024-04-14,Target,Northeast,Competitor B,Variety 12pk,18.99,9,170.91,0,0,371,No,No
2024-04-14,Target,South,Garrett,Cheddar 6oz,5.49,19,104.31,0,0,437,No,No
2024-04-14,Target,South,Garrett,Caramel 6oz,5.29,19,100.51,0,0,406,No,No
2024-04-14,Target,South,Garrett,Mix 10oz,8.99,24,215.76,0,1,432,No,Yes
2024-04-14,Target,South,Garrett,Caramel 10oz,6.71,21,140.91,1,1,428,Yes,Yes
2024-04-14,Target,South,Garrett,Cheddar 10oz,8.79,15,131.85,0,1,405,No,Yes
2024-04-14,Target,South,Garrett,Variety 12pk,16.94,22,372.68,1,1,425,Yes,Yes
2024-04-14,Target,South,Competitor A,Cheddar 6oz,4.59,42,192.78,1,0,561,Yes,No
2024-04-14,Target,South,Competitor A,Caramel 6oz,5.29,22,116.38,0,0,577,No,No
2024-04-14,Target,South,Competitor A,Mix 10oz,8.99,36,323.64,0,0,562,No,No
2024-04-14,Target,South,Competitor A,Caramel 10oz,8.49,24,203.76,0,0,573,No,No
2024-04-14,Target,South,Competitor A,Cheddar 10oz,7.27,34,247.18,1,1,591,Yes,Yes
2024-04-14,Target,South,Competitor A,Variety 12pk,17.19,16,275.04,1,0,532,Yes,No
2024-04-14,Target,South,Competitor B,Cheddar 6oz,5.49,16,87.84,0,0,365,No,No
2024-04-14,Target,South,Competitor B,Caramel 6oz,5.29,15,79.35,0,0,401,No,No
2024-04-14,Target,South,Competitor B,Mix 10oz,8.99,17,152.83,0,0,371,No,No
2024-04-14,Target,South,Competitor B,Caramel 10oz,8.49,12,101.88,0,0,382,No,No
2024-04-14,Target,South,Competitor B,Cheddar 10oz,8.79,11,96.69,0,0,362,No,No
2024-04-14,Target,South,Competitor B,Variety 12pk,18.99,10,189.9,0,0,393,No,No
2024-04-14,Target,West,Garrett,Cheddar 6oz,5.49,18,98.82,0,0,414,No,No
2024-04-14,Target,West,Garrett,Caramel 6oz,5.29,18,95.22,0,0,425,No,No
2024-04-14,Target,West,Garrett,Mix 10oz,8.99,21,188.79,0,0,431,No,No
2024-04-14,Target,West,Garrett,Caramel 10oz,8.49,16,135.84,0,0,425,No,No
2024-04-14,Target,West,Garrett,Cheddar 10oz,8.79,15,131.85,0,0,408,No,No
2024-04-14,Target,West,Garrett,Variety 12pk,18.99,9,170.91,0,0,420,No,No
2024-04-14,Target,West,Competitor A,Cheddar 6oz,5.49,36,197.64,0,0,582,No,No
2024-04-14,Target,West,Competitor A,Caramel 6oz,5.29,28,148.12,0,0,546,No,No
2024-04-14,Target,West,Competitor A,Mix 10oz,8.14,56,455.84,1,0,551,Yes,No
2024-04-14,Target,West,Competitor A,Caramel 10oz,8.49,19,161.31,0,0,556,No,No
2024-04-14,Target,West,Competitor A,Cheddar 10oz,8.79,28,246.12,0,0,583,No,No
2024-04-14,Target,West,Competitor A,Variety 12pk,18.99,17,322.83,0,0,555,No,No
2024-04-14,Target,West,Competitor B,Cheddar 6oz,4.23,24,101.52,1,0,380,Yes,No
2024-04-14,Target,West,Competitor B,Caramel 6oz,4.24,24,101.76,1,0,399,Yes,No
2024-04-14,Target,West,Competitor B,Mix 10oz,8.99,15,134.85,0,0,387,No,No
2024-04-14,Target,West,Competitor B,Caramel 10oz,7.07,21,148.47,1,0,380,Yes,No
2024-04-14,Target,West,Competitor B,Cheddar 10oz,8.79,14,123.06,0,0,380,No,No
2024-04-14,Target,West,Competitor B,Variety 12pk,15.22,16,243.52,1,1,397,Yes,Yes
2024-04-14,Kroger,Midwest,Garrett,Cheddar 6oz,4.46,20,89.2,1,0,267,Yes,No
2024-04-14,Kroger,Midwest,Garrett,Caramel 6oz,5.29,13,68.77,0,0,266,No,No
2024-04-14,Kroger,Midwest,Garrett,Mix 10oz,8.99,17,152.83,0,0,283,No,No
2024-04-14,Kroger,Midwest,Garrett,Caramel 10oz,8.49,11,93.39,0,0,277,No,No
2024-04-14,Kroger,Midwest,Garrett,Cheddar 10oz,8.79,14,123.06,0,1,276,No,Yes
2024-04-14,Kroger,Midwest,Garrett,Variety 12pk,18.99,11,208.89,0,1,278,No,Yes
2024-04-14,Kroger,Midwest,Competitor A,Cheddar 6oz,4.7,50,235.0,1,0,582,Yes,No
2024-04-14,Kroger,Midwest,Competitor A,Caramel 6oz,5.29,32,169.28,0,0,644,No,No
2024-04-14,Kroger,Midwest,Competitor A,Mix 10oz,8.99,49,440.51,0,0,606,No,No
2024-04-14,Kroger,Midwest,Competitor A,Caramel 10oz,7.36,48,353.28,1,1,605,Yes,Yes
2024-04-14,Kroger,Midwest,Competitor A,Cheddar 10oz,7.41,40,296.4,1,0,661,Yes,No
2024-04-14,Kroger,Midwest,Competitor A,Variety 12pk,18.99,24,455.76,0,0,616,No,No
2024-04-14,Kroger,Midwest,Competitor B,Cheddar 6oz,4.17,21,87.57,1,0,346,Yes,No
2024-04-14,Kroger,Midwest,Competitor B,Caramel 6oz,4.82,18,86.76,1,0,351,Yes,No
2024-04-14,Kroger,Midwest,Competitor B,Mix 10oz,8.99,20,179.8,0,1,352,No,Yes
2024-04-14,Kroger,Midwest,Competitor B,Caramel 10oz,8.49,15,127.35,0,1,335,No,Yes
2024-04-14,Kroger,Midwest,Competitor B,Cheddar 10oz,7.04,16,112.64,1,0,366,Yes,No
2024-04-14,Kroger,Midwest,Competitor B,Variety 12pk,16.83,13,218.79,1,0,351,Yes,No
2024-04-14,Kroger,Northeast,Garrett,Cheddar 6oz,5.49,14,76.86,0,0,282,No,No
2024-04-14,Kroger,Northeast,Garrett,Caramel 6oz,5.29,15,79.35,0,0,291,No,No
2024-04-14,Kroger,Northeast,Garrett,Mix 10oz,8.99,17,152.83,0,0,282,No,No
2024-04-14,Kroger,Northeast,Garrett,Caramel 10oz,8.49,12,101.88,0,0,283,No,No
2024-04-14,Kroger,Northeast,Garrett,Cheddar 10oz,8.79,11,96.69,0,0,287,No,No
2024-04-14,Kroger,Northeast,Garrett,Variety 12pk,18.99,11,208.89,0,1,283,No,Yes
2024-04-14,Kroger,Northeast,Competitor A,Cheddar 6oz,5.49,29,159.21,0,0,582,No,No
2024-04-14,Kroger,Northeast,Competitor A,Caramel 6oz,5.29,28,148.12,0,0,603,No,No
2024-04-14,Kroger,Northeast,Competitor A,Mix 10oz,7.94,46,365.24,1,0,604,Yes,No
2024-04-14,Kroger,Northeast,Competitor A,Caramel 10oz,8.49,28,237.72,0,0,624,No,No
2024-04-14,Kroger,Northeast,Competitor A,Cheddar 10oz,6.63,34,225.42,1,0,602,Yes,No
2024-04-14,Kroger,Northeast,Competitor A,Variety 12pk,18.99,14,265.86,0,0,611,No,No
2024-04-14,Kroger,Northeast,Competitor B,Cheddar 6oz,5.49,17,93.33,0,0,349,No,No
2024-04-14,Kroger,Northeast,Competitor B,Caramel 6oz,4.2,19,79.8,1,0,364,Yes,No
2024-04-14,Kroger,Northeast,Competitor B,Mix 10oz,8.99,13,116.87,0,0,336,No,No
2024-04-14,Kroger,Northeast,Competitor B,Caramel 10oz,8.49,12,101.88,0,0,338,No,No
2024-04-14,Kroger,Northeast,Competitor B,Cheddar 10oz,6.68,12,80.16,1,0,326,Yes,No
2024-04-14,Kroger,Northeast,Competitor B,Variety 12pk,18.99,9,170.91,0,1,340,No,Yes
2024-04-14,Kroger,South,Garrett,Cheddar 6oz,5.49,10,54.9,0,0,280,No,No
2024-04-14,Kroger,South,Garrett,Caramel 6oz,5.29,10,52.9,0,0,281,No,No
2024-04-14,Kroger,South,Garrett,Mix 10oz,8.99,15,134.85,0,0,300,No,No
2024-04-14,Kroger,South,Garrett,Caramel 10oz,8.49,10,84.9,0,0,283,No,No
2024-04-14,Kroger,South,Garrett,Cheddar 10oz,8.79,12,105.48,0,1,272,No,Yes
2024-04-14,Kroger,South,Garrett,Variety 12pk,16.83,13,218.79,1,1,287,Yes,Yes
2024-04-14,Kroger,South,Competitor A,Cheddar 6oz,5.49,34,186.66,0,1,606,No,Yes
2024-04-14,Kroger,South,Competitor A,Caramel 6oz,5.29,18,95.22,0,0,583,No,No
2024-04-14,Kroger,South,Competitor A,Mix 10oz,8.99,28,251.72,0,0,621,No,No
2024-04-14,Kroger,South,Competitor A,Caramel 10oz,6.87,37,254.19,1,0,595,Yes,No
2024-04-14,Kroger,South,Competitor A,Cheddar 10oz,8.79,33,290.07,0,1,569,No,Yes
2024-04-14,Kroger,South,Competitor A,Variety 12pk,16.38,28,458.64,1,1,660,Yes,Yes
2024-04-14,Kroger,South,Competitor B,Cheddar 6oz,5.49,11,60.39,0,0,333,No,No
2024-04-14,Kroger,South,Competitor B,Caramel 6oz,5.29,11,58.19,0,0,333,No,No
2024-04-14,Kroger,South,Competitor B,Mix 10oz,8.99,16,143.84,0,1,338,No,Yes
2024-04-14,Kroger,South,Competitor B,Caramel 10oz,8.49,10,84.9,0,0,339,No,No
2024-04-14,Kroger,South,Competitor B,Cheddar 10oz,7.02,13,91.26,1,0,337,Yes,No
2024-04-14,Kroger,South,Competitor B,Variety 12pk,15.22,7,106.54,1,0,336,Yes,No
2024-04-14,Kroger,West,Garrett,Cheddar 6oz,5.49,15,82.35,0,1,267,No,Yes
2024-04-14,Kroger,West,Garrett,Caramel 6oz,5.29,13,68.77,0,0,287,No,No
2024-04-14,Kroger,West,Garrett,Mix 10oz,6.79,20,135.8,1,1,282,Yes,Yes
2024-04-14,Kroger,West,Garrett,Caramel 10oz,8.49,10,84.9,0,0,282,No,No
2024-04-14,Kroger,West,Garrett,Cheddar 10oz,8.79,10,87.9,0,0,275,No,No
2024-04-14,Kroger,West,Garrett,Variety 12pk,16.38,10,163.8,1,0,273,Yes,No
2024-04-14,Kroger,West,Competitor A,Cheddar 6oz,5.05,42,212.1,1,0,613,Yes,No
2024-04-14,Kroger,West,Competitor A,Caramel 6oz,5.29,35,185.15,0,1,636,No,Yes
2024-04-14,Kroger,West,Competitor A,Mix 10oz,8.99,31,278.69,0,0,602,No,No
2024-04-14,Kroger,West,Competitor A,Caramel 10oz,7.52,39,293.28,1,0,604,Yes,No
2024-04-14,Kroger,West,Competitor A,Cheddar 10oz,7.7,37,284.9,1,0,619,Yes,No
2024-04-14,Kroger,West,Competitor A,Variety 12pk,18.99,18,341.82,0,0,617,No,No
2024-04-14,Kroger,West,Competitor B,Cheddar 6oz,5.49,13,71.37,0,0,340,No,No
2024-04-14,Kroger,West,Competitor B,Caramel 6oz,5.29,11,58.19,0,0,337,No,No
2024-04-14,Kroger,West,Competitor B,Mix 10oz,7.36,15,110.4,1,0,348,Yes,No
2024-04-14,Kroger,West,Competitor B,Caramel 10oz,6.77,13,88.01,1,0,343,Yes,No
2024-04-14,Kroger,West,Competitor B,Cheddar 10oz,8.79,13,114.27,0,0,345,No,No
2024-04-14,Kroger,West,Competitor B,Variety 12pk,18.99,5,94.95,0,0,332,No,No
2024-04-14,Walgreens,Midwest,Garrett,Cheddar 6oz,5.49,10,54.9,0,0,213,No,No
2024-04-14,Walgreens,Midwest,Garrett,Caramel 6oz,5.29,7,37.03,0,0,220,No,No
2024-04-14,Walgreens,Midwest,Garrett,Mix 10oz,8.99,8,71.92,0,0,208,No,No
2024-04-14,Walgreens,Midwest,Garrett,Caramel 10oz,8.49,7,59.43,0,0,219,No,No
2024-04-14,Walgreens,Midwest,Garrett,Cheddar 10oz,8.79,7,61.53,0,0,208,No,No
2024-04-14,Walgreens,Midwest,Garrett,Variety 12pk,18.99,5,94.95,0,0,210,No,No
2024-04-14,Walgreens,Midwest,Competitor A,Cheddar 6oz,4.22,22,92.84,1,0,427,Yes,No
2024-04-14,Walgreens,Midwest,Competitor A,Caramel 6oz,5.29,13,68.77,0,0,423,No,No
2024-04-14,Walgreens,Midwest,Competitor A,Mix 10oz,8.99,23,206.77,0,0,442,No,No
2024-04-14,Walgreens,Midwest,Competitor A,Caramel 10oz,8.49,15,127.35,0,0,437,No,No
2024-04-14,Walgreens,Midwest,Competitor A,Cheddar 10oz,8.79,12,105.48,0,0,429,No,No
2024-04-14,Walgreens,Midwest,Competitor A,Variety 12pk,18.99,10,189.9,0,0,423,No,No
2024-04-14,Walgreens,Midwest,Competitor B,Cheddar 6oz,5.49,8,43.92,0,0,259,No,No
2024-04-14,Walgreens,Midwest,Competitor B,Caramel 6oz,5.29,10,52.9,0,0,275,No,No
2024-04-14,Walgreens,Midwest,Competitor B,Mix 10oz,8.99,7,62.93,0,0,258,No,No
2024-04-14,Walgreens,Midwest,Competitor B,Caramel 10oz,8.49,7,59.43,0,0,261,No,No
2024-04-14,Walgreens,Midwest,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,260,No,No
2024-04-14,Walgreens,Midwest,Competitor B,Variety 12pk,18.99,5,94.95,0,1,268,No,Yes
2024-04-14,Walgreens,Northeast,Garrett,Cheddar 6oz,5.49,7,38.43,0,0,208,No,No
2024-04-14,Walgreens,Northeast,Garrett,Caramel 6oz,5.29,7,37.03,0,0,209,No,No
2024-04-14,Walgreens,Northeast,Garrett,Mix 10oz,8.99,8,71.92,0,0,207,No,No
2024-04-14,Walgreens,Northeast,Garrett,Caramel 10oz,8.49,4,33.96,0,0,216,No,No
2024-04-14,Walgreens,Northeast,Garrett,Cheddar 10oz,8.79,8,70.32,0,1,211,No,Yes
2024-04-14,Walgreens,Northeast,Garrett,Variety 12pk,18.99,4,75.96,0,0,214,No,No
2024-04-14,Walgreens,Northeast,Competitor A,Cheddar 6oz,5.49,16,87.84,0,0,420,No,No
2024-04-14,Walgreens,Northeast,Competitor A,Caramel 6oz,5.29,17,89.93,0,0,443,No,No
2024-04-14,Walgreens,Northeast,Competitor A,Mix 10oz,8.99,17,152.83,0,1,386,No,Yes
2024-04-14,Walgreens,Northeast,Competitor A,Caramel 10oz,8.49,11,93.39,0,0,431,No,No
2024-04-14,Walgreens,Northeast,Competitor A,Cheddar 10oz,8.79,16,140.64,0,0,423,No,No
2024-04-14,Walgreens,Northeast,Competitor A,Variety 12pk,18.99,8,151.92,0,0,427,No,No
2024-04-14,Walgreens,Northeast,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,256,No,No
2024-04-14,Walgreens,Northeast,Competitor B,Caramel 6oz,3.98,10,39.8,1,0,261,Yes,No
2024-04-14,Walgreens,Northeast,Competitor B,Mix 10oz,8.99,8,71.92,0,0,263,No,No
2024-04-14,Walgreens,Northeast,Competitor B,Caramel 10oz,8.49,7,59.43,0,0,258,No,No
2024-04-14,Walgreens,Northeast,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,264,No,No
2024-04-14,Walgreens,Northeast,Competitor B,Variety 12pk,18.99,2,37.98,0,0,279,No,No
2024-04-14,Walgreens,South,Garrett,Cheddar 6oz,5.49,7,38.43,0,0,217,No,No
2024-04-14,Walgreens,South,Garrett,Caramel 6oz,4.15,8,33.2,1,1,219,Yes,Yes
2024-04-14,Walgreens,South,Garrett,Mix 10oz,8.99,8,71.92,0,1,218,No,Yes
2024-04-14,Walgreens,South,Garrett,Caramel 10oz,8.49,5,42.45,0,0,224,No,No
2024-04-14,Walgreens,South,Garrett,Cheddar 10oz,8.79,5,43.95,0,0,218,No,No
2024-04-14,Walgreens,South,Garrett,Variety 12pk,18.99,4,75.96,0,0,207,No,No
2024-04-14,Walgreens,South,Competitor A,Cheddar 6oz,5.49,13,71.37,0,0,409,No,No
2024-04-14,Walgreens,South,Competitor A,Caramel 6oz,4.33,22,95.26,1,1,443,Yes,Yes
2024-04-14,Walgreens,South,Competitor A,Mix 10oz,8.03,20,160.6,1,0,427,Yes,No
2024-04-14,Walgreens,South,Competitor A,Caramel 10oz,6.54,10,65.4,1,0,412,Yes,No
2024-04-14,Walgreens,South,Competitor A,Cheddar 10oz,8.79,12,105.48,0,0,409,No,No
2024-04-14,Walgreens,South,Competitor A,Variety 12pk,17.08,10,170.8,1,0,413,Yes,No
2024-04-14,Walgreens,South,Competitor B,Cheddar 6oz,4.48,9,40.32,1,0,259,Yes,No
2024-04-14,Walgreens,South,Competitor B,Caramel 6oz,5.29,5,26.45,0,0,251,No,No
2024-04-14,Walgreens,South,Competitor B,Mix 10oz,8.99,7,62.93,0,1,259,No,Yes
2024-04-14,Walgreens,South,Competitor B,Caramel 10oz,7.3,9,65.7,1,0,274,Yes,No
2024-04-14,Walgreens,South,Competitor B,Cheddar 10oz,8.79,7,61.53,0,0,252,No,No
2024-04-14,Walgreens,South,Competitor B,Variety 12pk,18.99,3,56.97,0,0,266,No,No
2024-04-14,Walgreens,West,Garrett,Cheddar 6oz,4.87,9,43.83,1,0,211,Yes,No
2024-04-14,Walgreens,West,Garrett,Caramel 6oz,5.29,5,26.45,0,0,210,No,No
2024-04-14,Walgreens,West,Garrett,Mix 10oz,7.88,7,55.16,1,0,208,Yes,No
2024-04-14,Walgreens,West,Garrett,Caramel 10oz,8.49,5,42.45,0,0,201,No,No
2024-04-14,Walgreens,West,Garrett,Cheddar 10oz,7.03,6,42.18,1,0,210,Yes,No
2024-04-14,Walgreens,West,Garrett,Variety 12pk,18.99,5,94.95,0,0,209,No,No
2024-04-14,Walgreens,West,Competitor A,Cheddar 6oz,5.49,15,82.35,0,1,425,No,Yes
2024-04-14,Walgreens,West,Competitor A,Caramel 6oz,5.29,12,63.48,0,0,408,No,No
2024-04-14,Walgreens,West,Competitor A,Mix 10oz,8.99,16,143.84,0,0,437,No,No
2024-04-14,Walgreens,West,Competitor A,Caramel 10oz,8.49,10,84.9,0,0,414,No,No
2024-04-14,Walgreens,West,Competitor A,Cheddar 10oz,7.6,22,167.2,1,0,440,Yes,No
2024-04-14,Walgreens,West,Competitor A,Variety 12pk,15.3,11,168.3,1,0,421,Yes,No
2024-04-14,Walgreens,West,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,256,No,No
2024-04-14,Walgreens,West,Competitor B,Caramel 6oz,5.29,5,26.45,0,0,266,No,No
2024-04-14,Walgreens,West,Competitor B,Mix 10oz,8.99,6,53.94,0,0,258,No,No
2024-04-14,Walgreens,West,Competitor B,Caramel 10oz,8.49,6,50.94,0,0,275,No,No
2024-04-14,Walgreens,West,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,257,No,No
2024-04-14,Walgreens,West,Competitor B,Variety 12pk,18.99,4,75.96,0,0,265,No,No
2024-04-14,Costco,Midwest,Garrett,Cheddar 6oz,5.49,7,38.43,0,0,119,No,No
2024-04-14,Costco,Midwest,Garrett,Caramel 6oz,5.29,7,37.03,0,0,122,No,No
2024-04-14,Costco,Midwest,Garrett,Mix 10oz,8.99,7,62.93,0,0,127,No,No
2024-04-14,Costco,Midwest,Garrett,Caramel 10oz,8.49,6,50.94,0,0,121,No,No
2024-04-14,Costco,Midwest,Garrett,Cheddar 10oz,8.79,6,52.74,0,0,121,No,No
2024-04-14,Costco,Midwest,Garrett,Variety 12pk,16.62,6,99.72,1,0,116,Yes,No
2024-04-14,Costco,Midwest,Competitor A,Cheddar 6oz,5.49,19,104.31,0,0,209,No,No
2024-04-14,Costco,Midwest,Competitor A,Caramel 6oz,5.29,13,68.77,0,0,202,No,No
2024-04-14,Costco,Midwest,Competitor A,Mix 10oz,8.99,19,170.81,0,0,208,No,No
2024-04-14,Costco,Midwest,Competitor A,Caramel 10oz,8.49,13,110.37,0,0,208,No,No
2024-04-14,Costco,Midwest,Competitor A,Cheddar 10oz,8.79,15,131.85,0,0,216,No,No
2024-04-14,Costco,Midwest,Competitor A,Variety 12pk,18.99,7,132.93,0,0,206,No,No
2024-04-14,Costco,Midwest,Competitor B,Cheddar 6oz,5.49,11,60.39,0,1,162,No,Yes
2024-04-14,Costco,Midwest,Competitor B,Caramel 6oz,5.29,10,52.9,0,0,161,No,No
2024-04-14,Costco,Midwest,Competitor B,Mix 10oz,8.99,11,98.89,0,0,167,No,No
